2022-12-25,Dannette Munoz,5,1242
2022-09-18,Martin Ortiz,1,3969
2022-11-01,Jamison Morris,2,3421
2022-01-18,Yolando Sharp,4,3742
2022-10-14,Kory Peters,3,1069
2022-12-05,Omer Morales,5,2764
2022-07-11,Delena Jimenez,1,2230
2022-12-16,Silvana Horton,5,3017
2022-01-03,Judson Dennis,3,3463
2022-06-16,Yuri Carlson,4,3279
2022-10-11,Irish Warren,1,3291
2022-10-14,Donte Hampton,2,2037
2022-01-26,Rupert Lowe,1,2058
2022-08-15,Rey Mccarthy,4,1753
2022-11-28,Huey Hammond,4,1521
2022-11-08,Jamey Douglas,3,1969
2022-09-11,Bernardine Willis,5,1510
2022-09-06,Armanda Hale,4,3125
2022-10-10,Isis Strickland,3,2570
2022-07-20,Waylon Castro,2,2121
2022-10-26,Karyl Shaw,1,3002
2022-06-02,Towanda Gilbert,5,1379
2022-04-21,Claudio Montgomery,2,1227
2022-12-20,Minda Waters,3,2621
2022-08-16,Cristen Roberts,1,2779
2022-06-18,Trula Mendoza,1,2811
2022-10-29,Amberly Wheeler,2,2520
2022-08-06,Luna Cannon,3,2032
2022-06-19,Assunta Green,5,3504
2022-09-25,Alisia Douglas,1,2136
2022-04-29,Exie Baldwin,3,1393
2022-06-06,Dong Maldonado,1,3549
2022-08-17,Cordie Aguilar,3,1680
2022-10-28,Newton Murray,1,2034
2022-04-03,Shad Beck,1,2584
2022-10-23,Lupe Wheeler,1,3769
2022-08-08,Connie Hardy,4,1514
2022-11-02,Milo Mason,1,1102
2022-12-05,Tashia Barnett,2,1241
2022-02-21,Adaline Garrett,3,1021
2022-08-17,Betsey Parks,5,3124
2022-03-29,Theo Perkins,3,1540
2022-11-26,Johnson Douglas,5,2715
2022-05-01,Deshawn Wilson,4,2137
2022-09-08,Carola Wood,2,1180
2022-05-31,Elois Erickson,4,3583
2022-08-22,Kathey Soto,4,1811
2022-06-18,Lory Logan,5,1516
2022-09-05,Rozella Lyons,5,3475
2022-12-27,Mohamed Weber,2,1322
2022-11-17,Von Freeman,1,3737
2022-07-18,Gianna Robbins,3,3323
2022-09-10,Laurice Mcdonald,1,1219
2022-07-22,Veola Young,5,1674
2022-03-10,Fe Rose,3,1254
2022-03-08,Iluminada Tyler,2,2379
2022-03-18,Whitney Oliver,3,1824
2022-02-07,Trula Pittman,4,3398
2022-09-22,Kiersten Cox,1,2080
2022-05-14,Lesley Williamson,2,3846
2022-02-26,Domenic Lynch,5,3954
2022-02-16,Sid Hardy,4,3962
2022-05-18,Hilaria Wallace,4,1414
2022-11-22,Kasey Vargas,3,2297
2022-05-16,Shon Morrison,3,3098
2022-07-16,Klara Fowler,4,1535
2022-06-13,Bud Hubbard,3,1137
2022-11-27,Mitzie Lynch,3,1073
2022-07-20,Willian Banks,1,1473
2022-07-02,Columbus Dixon,5,3784
2022-10-12,Milan Stevenson,4,3129
2022-10-21,Demetrius Gonzalez,2,1455
2022-09-30,Kelley Stokes,5,2418
2022-11-24,Gennie Payne,2,1633
2022-07-16,Tad Scott,1,1062
2022-09-26,Tristan Gutierrez,1,3286
2022-12-11,Hilaria Bailey,4,2356
2022-04-19,Buster Stephens,1,2638
2022-03-30,Kiersten Perez,5,1809
2022-12-09,Kam Gray,3,2401
2022-01-02,Waylon Baldwin,5,2871
2022-05-27,Alec Alvarez,3,1772
2022-02-23,Benedict Larson,5,2858
2022-12-26,Elly Stephens,2,3016
2022-03-03,Rueben Graham,1,3910
2022-01-18,Taisha Stanley,2,3058
2022-06-22,Shayne Powell,4,3752
2021-12-31,Rolf Stone,5,1225
2022-11-10,Williemae Mccormick,1,2786
2022-04-23,Mohamed Chapman,2,2019
2022-04-05,Cleora Parker,4,2415
2022-12-02,Alix Bailey,5,1840
2022-11-07,Maia Brown,3,1454
2022-07-04,Towanda Carr,2,3717
2022-04-10,Andreas Brady,1,1515
2022-01-20,Brett Dean,4,3124
2022-08-24,Ethelene James,1,2013
2022-09-10,Johnson Hill,4,3872
2022-01-19,Abram Griffith,2,1835
2022-10-20,Walker Ford,4,2432
2022-06-11,Moshe Fleming,5,1390
2022-08-22,Bertram Diaz,3,2029
2022-09-27,Dorie Quinn,1,2235
2022-01-17,Angelo Hall,2,1107
2022-07-28,Mitzie Osborne,1,2493
2022-06-09,Deangelo Robbins,2,3872
2022-03-15,Hildred Scott,2,3686
2022-04-25,Modesto Burke,5,3926
2022-01-21,Aundrea Hodges,4,3817
2022-01-08,Olin Vega,3,2777
2022-05-30,Jaleesa Paul,2,2487
2022-10-25,Bernardine Johnston,2,2893
2022-04-16,Yukiko Lynch,2,3043
2022-09-01,Marcelo Hoffman,4,3819
2022-10-05,Edmundo Rodriguez,5,3380
2022-04-06,Mireille Page,3,3957
2022-03-12,Jewel Bates,2,3834
2022-04-20,Lonny Hansen,3,3473
2022-03-06,Argelia Hudson,4,3568
2022-12-25,Fumiko Sullivan,1,2248
2022-04-16,Shawana Gilbert,4,2874
2022-07-24,Benedict Sullivan,2,3357
2022-10-12,Annalisa Hayes,3,1910
2022-08-31,Ethelene Andrews,5,3416
2022-10-07,Oren Peterson,2,1329
2022-08-07,Kelley White,4,2082
2022-09-23,Laronda Delgado,4,1361
2022-09-25,Jed Haynes,3,2049
2022-03-07,Leighann Pratt,2,2060
2022-12-02,Erinn Berry,5,1360
2022-04-15,Tamisha Freeman,5,3168
2022-09-16,Hilton Davidson,5,3460
2022-12-19,Hayden Walsh,1,2916
2022-01-09,Mignon Lucas,5,1822
2022-12-24,Maia Patterson,5,2718
2022-04-07,Neville Shelton,5,3315
2022-04-21,Grayce Foster,2,2738
2022-09-04,Mel Brooks,4,3074
2022-02-18,Minda Burke,2,3859
2022-12-09,Antonia Padilla,2,2925
2022-01-26,Ariane Waters,3,1838
2022-11-02,Phylicia Newman,4,1553
2022-02-26,Mallie Sims,5,1253
2022-04-02,Boyce Patton,2,3565
2022-11-23,Kiersten Adkins,5,2521
2022-04-28,Adalberto Jennings,2,3832
2022-02-16,Phylicia Black,3,2503
2022-08-18,Britta Allen,3,2959
2022-06-10,Annice Franklin,3,1297
2022-09-06,Faustino Lucas,5,2840
2022-11-09,Angelena Sandoval,1,3111
2022-10-24,Alisia Barber,1,1974
2022-06-18,Malcom Fernandez,1,3731
2022-02-04,Kory Owens,2,2091
2022-12-04,Bethann Hunter,4,1721
2022-07-09,Elvina Obrien,3,1770
2022-05-28,Claud Rodriquez,5,1791
2022-08-18,Rudy Carroll,2,3226
2022-01-16,Theola Bishop,5,2474
2022-03-23,Rochell Kennedy,5,1102
2022-03-23,Andreas Taylor,2,1128
2022-02-09,Jerrica Craig,1,1210
2022-02-28,Hoyt Mcdonald,4,1099
2022-05-09,Ambrose Webb,4,2030
2022-07-15,Melaine Jacobs,4,3014
2022-11-17,Mitzie Castillo,5,2344
2022-03-14,Marceline Holt,5,1212
2022-07-16,Meri Howard,2,2338
2022-07-08,Jamaal Harrison,4,2796
2022-05-14,Odelia Maxwell,3,3059
2022-04-29,Yolando Copeland,3,2667
2022-06-13,Britt Fuller,2,2186
2022-05-30,Maile Peters,5,2127
2022-04-10,Francoise Walker,2,3897
2022-06-01,Elenore Cox,5,3690
2022-03-02,Yuri Russell,2,2557
2022-05-04,Bradly Carr,3,2447
2022-08-30,Noma Gonzalez,5,3302
2022-09-05,Joannie Newman,1,1676
2022-10-07,Columbus Ramsey,1,1027
2022-04-21,Francoise Cox,3,3083
2022-09-20,Yuk Cook,2,1371
2022-09-20,Walton Harmon,3,1186
2022-09-01,Donya Evans,4,1171
2022-12-08,Janise Richardson,5,1196
2022-04-16,King Newton,1,2825
2022-10-21,Ebonie Munoz,5,3272
2022-12-14,Blossom Poole,5,2909
2022-07-27,Marget Rodgers,1,2921
2022-03-28,Ambrose Ramsey,3,3248
2022-12-09,Jannet Reid,4,2834
2022-10-07,Zackary Guerrero,2,1039
2022-05-02,Daniell Fisher,5,2702
2022-09-05,Jacinda Sullivan,5,2412
2022-04-05,Wen Pope,5,1822
2022-10-29,Glynis Jenkins,2,2643
2022-06-06,Delena Rios,3,2690
2022-12-14,Reiko Dennis,5,3429
2022-10-21,Faustino Sanders,3,2548
2022-09-11,Lupe Crawford,2,1356
2022-09-11,Darby Chambers,1,1043
2022-02-16,Whitney Haynes,4,3401
2022-04-21,Jene Curtis,2,2383
2022-10-13,Mauro Cunningham,2,3345
2022-12-22,Edison Joseph,1,2871
2022-07-21,Franklyn Gilbert,1,1075
2022-10-02,Lonny Mack,2,3372
2022-05-05,Arminda Rice,2,3476
2022-08-01,Inocencia Olson,3,3189
2022-06-04,Assunta Ray,5,3020
2022-08-22,Virgilio Snyder,2,3676
2022-02-21,Epifania Richardson,1,3141
2022-10-24,Benedict Hall,1,3016
2022-06-24,Argelia Wheeler,1,2769
2022-02-11,Dannie Sims,5,3049
2022-09-14,Antonia Gonzalez,4,2426
2022-05-29,Sherwood Craig,5,3258
2022-02-08,Kathey Berry,4,1332
2022-10-28,Brant Ward,4,3562
2022-02-04,Ilda Fernandez,1,1564
2022-11-03,Britta Watson,2,3048
2022-01-26,Xochitl Walters,1,3427
2022-01-27,Jeramy Alvarado,4,1169
2022-11-03,Karine Morris,3,2551
2022-12-02,Tequila Rodriguez,3,1222
2022-11-22,Betsey Harrison,3,1944
2022-01-28,Johnson Henry,2,3847
2022-07-30,Wen Foster,2,1312
2022-02-05,Bud Lane,1,3041
2022-04-21,Lynsey Alvarado,2,3168
2022-07-12,Yuko Harris,5,1760
2022-06-21,Wonda Curry,4,1594
2022-06-17,Glennie Kelly,2,1439
2022-08-04,Gaylene Briggs,1,1846
2022-10-28,Williemae Moss,4,3241
2022-03-15,Mireille Robertson,5,3273
2022-02-14,Latina Mullins,2,1517
2022-04-08,Jewel Torres,2,3667
2022-06-15,Luna Munoz,3,3074
2022-02-17,Cortez Thornton,1,3097
2022-07-23,Whitney Blair,3,2497
2022-11-02,Meri Nguyen,3,3423
2022-02-28,Catarina Pope,1,3088
2022-10-08,Chet Jimenez,3,2061
2022-03-09,Douglass Sandoval,4,2405
2022-10-05,Marlen Ramirez,4,2140
2022-01-27,Foster Pittman,3,2213
2022-12-03,Dannette Carlson,4,1693
2022-07-23,Gwenn Mitchell,4,3832
2022-05-25,Rutha Craig,3,1430
2022-01-27,Bernie Mckinney,5,3433
2022-01-20,Orval Flores,3,2407
2022-04-04,Obdulia Ball,3,2081
2022-05-01,Britt Colon,4,2610
2022-01-22,Shemeka Swanson,2,1106
2022-07-24,Keven Stanley,4,1535
2022-09-06,Raleigh Larson,5,1655
2022-01-19,Sherwood Andrews,3,3239
2022-04-07,Xochitl Jenkins,2,2999
2022-04-26,Lacy Collins,4,3983
2022-05-06,Edda Blair,1,2799
2022-08-21,Lynetta Daniels,4,1011
2022-08-24,Noble Franklin,5,2502
2022-09-24,Jed Mcdaniel,2,1695
2022-09-21,Branda Butler,3,3741
2022-06-04,Walter Walker,1,2791
2022-02-11,Nicky Hawkins,4,1312
2022-04-12,Ambrose Harrison,5,2509
2022-10-06,Demarcus Willis,3,2692
2022-04-30,Hildred Campbell,4,2942
2022-02-11,Eldridge Kelly,1,3285
2022-07-05,Madlyn Hamilton,3,1947
2022-04-13,Hanh Osborne,4,1804
2022-10-29,Hyacinth Alvarado,4,3475
2022-07-06,Kory Williamson,5,1521
2022-06-13,Benton Chavez,2,3262
2022-04-05,Librada Daniels,2,2158
2022-04-23,Tamesha Williams,5,2772
2022-09-27,Arnoldo Graham,1,1667
2022-12-18,Ching Gilbert,4,1745
2022-02-28,Shery Pope,5,2378
2022-06-19,Aracelis Cooper,3,1862
2022-07-07,Wilton Moreno,1,1696
2022-10-10,Librada Andrews,5,2740
2022-07-21,Marivel Christensen,5,2778
2022-10-21,Luna Bowen,4,1683
2022-05-04,Yuri Bishop,3,1838
2022-05-06,Len Colon,2,3121
2022-08-11,Olen Lowe,2,2593
2022-10-15,Omer Wade,3,1723
2022-01-09,Loida Haynes,2,3225
2022-02-24,Troy Alvarado,3,1193
2022-05-01,Oren Peterson,4,3946
2022-11-26,Jewel Mcbride,1,1080
2022-03-20,Johna Sims,2,3044
2022-06-30,Jonah Rios,4,2649
2022-12-22,Ute Mills,5,1598
2022-01-31,Meri Gonzalez,1,1913
2022-06-02,Clemente Elliott,2,3699
2022-08-07,Silvana Swanson,2,1419
2022-10-11,Annett Ray,5,2961
2022-02-28,Claudio Patton,2,1744
2022-08-22,Benton Olson,3,1576
2022-05-04,Verlene Long,1,2627
2022-10-22,Lynsey Moore,5,2582
2022-07-18,Ranae Barnett,4,1816
2022-11-12,Elanor Mcgee,2,1661
2022-05-05,Connie Hudson,1,3944
2022-12-16,Phylicia Munoz,3,2346
2022-03-23,Lynell Berry,4,2713
2022-10-31,Bernie Freeman,1,2793
2022-01-18,Lacy Elliott,5,3757
2022-05-22,Fumiko Marshall,3,2225
2022-11-10,Andreas Gross,5,3511
2022-09-04,Herta Floyd,3,2613
2022-05-31,China Woods,5,3225
2022-03-01,Raymon Walters,5,2401
2022-05-14,Walker Morris,5,3846
2022-02-16,Keneth Gregory,2,2804
2022-02-11,Sanora Mccoy,5,3691
2022-07-15,Arnoldo Bates,2,3587
2022-07-15,Reiko Reese,1,1726
2022-08-05,Jolyn Colon,5,3261
2022-04-07,Kenton Castillo,2,1407
2022-07-21,Loris Morris,2,1433
2022-04-16,Cordie Garner,4,3500
2022-01-22,Dyan Hoffman,4,1655
2022-06-29,Gino Cruz,4,2266
2022-11-06,Keenan Vargas,5,3244
2021-12-29,Juliane Thornton,3,3214
2022-09-08,Blythe Austin,3,1076
2022-10-24,Kip Mendez,3,2173
2022-05-21,Reyes Mcbride,3,1959
2022-07-01,Renato Black,3,1207
2022-05-23,Juliane Griffin,1,3270
2022-08-18,Kenton Ward,1,2887
2022-06-25,Hilaria Dixon,4,2263
2022-02-28,Alisia Morris,4,3680
2022-10-13,Natashia Allen,3,3217
2022-04-18,Ike Maxwell,3,1868
2022-11-17,Jann Nguyen,3,2519
2022-11-01,Brinda Barker,5,3116
2022-10-24,Lenny Brooks,1,3471
2022-06-28,Teodoro Turner,1,3555
2022-08-19,Winford French,5,1406
2022-07-29,Rolf Ross,2,2033
2022-07-01,Marguerita Walker,1,3240
2022-07-08,Dannie Hardy,4,3013
2022-02-28,Toshiko Swanson,2,3606
2022-04-30,Enoch Mccormick,2,1777
2022-08-17,Filiberto Walters,2,1777
2022-05-11,Manual Floyd,4,3700
2022-11-27,Lou Jacobs,3,1716
2022-12-27,Jefferey Simon,1,1347
2022-02-20,Rico Schultz,2,1657
2022-05-18,Kaila Mccoy,5,2094
2022-08-19,Jona Townsend,2,2958
2022-04-16,Mica Osborne,3,3054
2022-04-03,Kip Mendez,5,2964
2022-12-20,Erminia Cross,3,3639
2022-11-20,Buck Elliott,4,2534
2021-12-30,Gianna Roy,1,3949
2022-09-23,Isidra Graves,3,1403
2022-05-19,Chi Soto,3,2567
2022-05-26,Erline Morris,2,2684
2022-03-16,Alline Hammond,4,2064
2022-08-10,Tamesha Jensen,5,1922
2022-12-10,Lucius Craig,2,1643
2022-04-01,Denese Farmer,1,2942
2022-10-30,Winford Perez,1,1622
2022-08-20,Lawerence Nelson,5,1990
2022-11-15,Raguel Blake,3,3877
2022-09-14,Adriene Dawson,4,1801
2022-03-15,Danika Stone,5,3949
2022-04-28,Tristan Walters,2,2185
2022-03-28,Daniell Bailey,1,3784
2022-08-12,Brant Dunn,1,2864
2022-06-20,Dionna Snyder,3,3287
2022-09-23,Jesusa Warren,1,1050
2022-05-19,Antione Klein,1,2572
2022-11-21,Hilton Hart,3,1309
2022-01-17,Karleen James,1,2321
2022-02-05,Tuan Lynch,3,2160
2022-10-01,Raguel Scott,1,1781
2022-03-10,Jae Sherman,2,2724
2022-10-06,Jc Jones,5,2567
2022-06-15,Mitchell Diaz,5,1402
2022-04-26,Ilda Scott,5,1925
2022-02-17,Mariko Richards,3,2351
2022-07-13,Tomiko Houston,4,1139
2022-11-27,Gearldine Ingram,5,1907
2022-05-25,Ariane Malone,4,1144
2022-01-23,Drema Robinson,5,3323
2022-10-05,Milagro Nelson,1,3721
2022-01-14,Jordon Bell,4,3824
2022-09-23,Yuk Lopez,1,2613
2022-01-05,Vella Rios,3,3882
2022-08-23,Barbera Dawson,4,1992
2022-02-18,Jeramy Houston,4,3515
2022-02-20,Jaye Lopez,5,1869
2022-12-16,Azucena Dunn,3,3329
2022-09-01,Dorie Hawkins,2,1349
2022-07-17,Cher Douglas,4,2875
2022-01-29,Abram Carlson,1,1714
2022-03-26,Waylon Scott,4,3139
2022-01-09,Trinidad Dean,2,1195
2022-06-09,Emerita Welch,2,3982
2022-07-19,Dannie Mclaughlin,1,2980
2022-07-03,Manual Townsend,5,3311
2022-08-10,Arianne Bryant,2,2849
2022-03-30,Glynis Joseph,5,1403
2022-09-17,Reiko Fox,1,3284
2022-01-04,Leandro Clark,1,3014
2022-06-04,Fe Peterson,2,1320
2022-02-24,Mauro Hayes,2,3568
2022-11-28,Zachariah Swanson,3,1881
2022-05-07,Britt Lopez,4,2435
2022-11-04,Tod Richards,1,3867
2022-06-19,Elisha Ballard,4,1059
2022-02-19,Phylicia Gibson,3,3288
2022-09-10,Donte Obrien,5,3631
2022-11-14,Douglass Padilla,5,1153
2022-08-26,Dannie Jenkins,2,3428
2022-11-19,Chung Frazier,1,1775
2022-07-15,Lisbeth Watts,4,1236
2022-01-26,Randee Goodman,5,1006
2022-08-31,Rozella Harper,3,2810
2022-03-03,Keneth Little,1,1101
2022-10-02,Jann Ball,2,1883
2022-09-11,Lonny Newman,5,3164
2022-09-30,Jaleesa Terry,4,2443
2022-10-13,Gearldine Bailey,1,2456
2022-06-22,Fredric Holland,4,3439
2022-04-20,Rey Castro,1,3647
2022-03-16,Dewitt Owen,1,3636
2022-01-03,Fredric Goodman,5,2832
2022-06-04,Bell Frazier,2,3341
2022-10-04,Enoch Mccoy,1,3596
2022-09-21,Towanda Allen,1,3739
2022-02-06,Carisa Bates,3,3196
2022-12-14,Johnson Dean,2,2106
2022-05-31,Modesto Cooper,5,1284
2022-06-24,Vincenzo Santos,3,1710
2022-10-24,Stanford Sandoval,2,3097
2022-05-14,Verena Williams,1,2357
2022-08-26,Margert Andrews,5,2837
2022-12-09,Madlyn Walsh,3,3723
2022-04-12,Jolyn Hudson,3,3640
2022-03-28,Lauren Willis,2,3833
2022-09-15,Tomi Buchanan,1,3738
2022-03-26,Bertram Arnold,1,2333
2022-12-25,Justin Sims,3,3203
2022-01-17,Jacquiline Perkins,1,1498
2022-05-20,Marcelo Torres,4,2652
2022-07-27,Edison Delgado,1,1929
2022-06-30,Arnoldo Jacobs,1,1598
2022-05-17,Burl Mcdaniel,5,2001
2022-06-03,Raymond Hawkins,5,3671
2022-02-20,Roselle Herrera,2,3670
2022-11-21,Klara Freeman,1,1301
2022-03-21,Hilaria Blair,4,3644
2022-09-01,Josphine Collins,5,1410
2022-12-14,Florentino Cole,4,1376
2022-07-03,Laronda Watts,5,1168
2022-08-09,Hong Harvey,5,2435
2022-06-16,Maybell Patterson,5,3865
2022-10-12,Rayford Harper,5,3982
2022-08-21,Magdalen Jones,3,1881
2022-06-09,Bo Castro,4,1657
2022-09-10,Deangelo Copeland,1,1636
2022-08-11,Raguel Ford,1,1819
2022-05-18,Hanh Steele,4,1052
2022-03-26,Otha Cross,1,1913
2022-05-15,Dacia Washington,5,3120
2022-11-21,Yukiko Ortiz,4,2406
2022-05-08,Alisia Taylor,2,2310
2022-11-08,Chi Thompson,1,3447
2022-01-26,Raleigh Moody,3,2259
2022-09-04,Tanner Maldonado,4,3695
2022-04-08,Newton Hines,1,3578
2022-12-03,Karl Watkins,5,3283
2022-05-13,Hai Lawson,2,3600
2022-03-02,Domenic Franklin,2,2111
2022-05-31,Jen Sanchez,1,1211
2022-10-18,Juliane Riley,4,3831
2022-03-03,Arnoldo Goodwin,3,2962
2022-02-19,Librada Jimenez,1,2867
2022-02-16,Lakiesha Bennett,1,3702
2022-11-20,Raylene Nichols,1,3864
2022-12-19,Rochell Gray,5,3984
2022-09-04,Bo Crawford,3,2911
2022-06-03,Clarita Schneider,4,1798
2022-09-20,Joseph Ferguson,2,2201
2022-09-20,Cristobal Little,3,2280
2022-09-07,Olimpia Watkins,2,3780
2022-07-18,Amado Turner,5,2146
2022-09-13,Doloris Cook,2,3724
2022-01-23,Connie Williamson,2,2238
2022-05-28,Claudie Erickson,4,2877
2021-12-30,Arminda Greene,2,1506
2022-09-20,Sal Wright,3,3948
2022-02-27,Gennie Berry,3,3150
2022-10-21,Marcelo Chandler,1,2901
2022-01-12,Chi Blair,5,3070
2022-02-27,Renato Bishop,3,1572
2022-03-10,Sung Greene,2,2604
2022-02-09,Chet Curry,1,2391
2022-09-26,Hyacinth Yates,4,2445
2022-03-08,Blythe Rogers,1,3916
2022-09-25,Toshiko Goodman,2,3224
2022-06-18,Apryl Hawkins,3,1796
2022-10-23,Rudolf Bell,4,3126
2022-10-02,Deshawn Holloway,2,1630
2022-11-19,Dewitt Patton,2,1559
2022-06-18,Raguel Riley,2,1199
2022-03-27,Jc Jennings,5,1638
2022-07-31,Isreal Berry,1,1418
2022-07-14,Buck Richards,5,3938
2022-06-03,Mendy Schneider,4,3936
2022-12-16,Johna Jimenez,3,2205
2022-08-31,Milo Thornton,5,2623
2022-03-10,Hassan Schneider,5,2002
2022-10-12,Stanton Patton,4,3994
2022-04-08,Emerita Blair,5,2867
2022-06-28,Antione Burns,1,1097
2022-01-15,Waylon Lawrence,1,2964
2022-12-07,Arminda Webster,1,3846
2022-01-27,Cristen Payne,1,3332
2022-09-12,Natashia Snyder,5,3167
2022-04-27,Jetta Jennings,1,2709
2022-08-15,Josiah Watts,5,1438
2022-07-30,Dewitt Robinson,1,1351
2022-10-07,Kaley Sharp,4,3055
2022-02-23,Hyman Pena,5,3713
2022-04-08,Cordell Hayes,5,2117
2022-09-22,Dong Lopez,2,2267
2022-07-22,Margert Thompson,2,3432
2022-09-05,Felton Diaz,5,3098
2022-07-26,Gianna Ingram,4,2119
2022-03-16,Kaley Bradley,2,3230
2022-10-21,Titus White,4,1916
2022-04-22,Brendon Cox,5,3584
2022-02-04,Benton Ingram,1,2585
2022-05-02,Oren Lopez,5,3338
2022-09-05,Ike Maxwell,5,2695
2022-01-18,Jamison Adams,5,2588
2022-08-03,Broderick Stone,2,3758
2022-08-24,Leisha Robertson,3,1637
2021-12-29,Burl Frank,2,1119
2022-06-07,Quinn Copeland,2,1915
2022-07-15,Jamey Gordon,5,3078
2022-04-15,Klara Gray,2,2447
2022-10-01,Domenic Welch,3,2340
2022-03-15,Liberty Farmer,1,3137
2022-11-02,Antonia Murphy,4,2761
2022-11-04,Jeramy Mcdonald,2,1880
2022-02-10,Dannie Floyd,4,1553
2022-03-09,Ezekiel Herrera,2,3770
2022-08-17,Johna Brock,3,2224
2022-11-03,Trang Quinn,2,3297
2022-09-28,Giuseppe Mills,4,3316
2022-05-16,Penni Bell,3,1263
2022-03-07,Piedad Carlson,4,3194
2022-07-02,Ellsworth Jensen,2,1018
2022-07-11,Gianna Jones,3,2785
2022-09-13,Walker Mann,5,2730
2022-09-15,Pandora Carpenter,4,3962
2022-10-08,Rhett Wise,5,1269
2022-05-23,Brinda Ramsey,3,1148
2022-07-17,Ceola Higgins,5,1542
2022-06-12,Luise Pittman,4,3427
2022-11-22,Yuri Hawkins,5,3383
2022-10-27,Keenan Torres,4,3947
2022-08-15,Toshiko Christensen,3,2117
2022-03-31,Cristie Hudson,5,1725
2022-12-17,Antione Wise,5,3495
2022-12-04,Theola Powers,5,1514
2022-07-18,Douglass Reeves,4,3255
2022-12-25,Lynell Morales,1,2007
2022-08-07,Arlie Gibbs,5,1391
2022-02-20,Aleshia Bell,4,1372
2022-12-14,Odis Hanson,5,1455
2022-02-13,Emmitt Duncan,4,3528
2022-09-20,Britt Ramos,5,1005
2022-01-24,Ardell Greer,3,3809
2022-07-26,Porter Wade,3,3059
2022-03-17,Karine Russell,2,2879
2022-01-20,Marceline Robbins,5,1557
2022-08-27,Isidra Erickson,3,1688
2022-04-20,Haywood Mendoza,5,3683
2022-11-04,Veola Oliver,5,2970
2022-08-08,Dannette Cooper,1,2243
2022-06-01,Francina Barnett,3,1584
2022-02-16,Karine Carroll,3,2049
2022-05-23,Gaston Torres,3,2640
2022-06-07,Hong Sherman,1,1154
2022-06-07,Tobias Pearson,2,3690
2022-09-07,Devora Graves,1,2564
2022-08-07,Berry Robbins,2,3376
2022-01-18,Ka Newton,1,1470
2022-10-07,Jeramy Luca,5,3529
2022-03-02,Domonique Porter,5,2678
2022-12-25,Adalberto Palmer,2,1554
2022-11-03,Zack Garza,3,2383
2022-06-08,Zachariah Wise,1,3506
2022-05-06,Hilario Delgado,1,2871
2022-06-20,Exie Frank,2,2810
2022-06-27,Gertude Rice,4,3501
2022-09-16,Epifania Page,1,2817
2022-04-20,Tobias Castro,4,2384
2022-04-04,Coralee Kennedy,1,2757
2022-07-22,Jolanda Houston,1,3163
2022-10-14,Edgardo King,3,1885
2022-01-22,Delaine Ferguson,2,1571
2022-09-03,Melvin Payne,4,3063
2022-07-14,Isaias Haynes,1,3445
2022-08-01,Man Peters,1,1971
2022-02-12,Rudy Hines,1,2998
2022-09-20,Lavonna Barker,1,1393
2022-05-14,Darrick Cobb,5,1926
2022-11-12,Penni Mitchell,5,3439
2022-11-06,Gianna Sullivan,4,2455
2022-07-18,Laquanda Vasquez,5,3879
2022-10-06,Deangelo Holt,1,2435
2022-04-19,Isa Frazier,2,3582
2022-11-18,Julian Cohen,4,1137
2022-03-22,Barrett Chambers,5,3184
2022-08-19,Latashia Vaughn,2,2380
2022-01-30,Betsey Chavez,2,3583
2022-11-24,Carol Christensen,3,3667
2022-09-29,Latina Carlson,4,1296
2022-12-08,Bell Conner,3,3755
2022-08-03,Gaylene Terry,4,1370
2022-11-07,Marguerita Russell,5,3049
2022-03-11,Quinn Gomez,4,1786
2022-11-04,Blythe Chapman,3,1654
2022-06-14,Hai Mack,5,3978
2022-01-19,Francina Newton,1,3654
2022-11-02,Tamisha Roy,5,2303
2022-08-20,Tory Cannon,3,3780
2022-05-27,Ezekiel Wright,3,2767
2022-04-28,Tereasa Harper,1,2349
2022-06-10,Lino Chavez,5,1994
2022-09-07,Lenard Jackson,4,2942
2022-04-21,Annalee Guerrero,1,2600
2022-09-11,Iluminada Garrett,1,3763
2022-11-04,Iluminada Brady,5,2792
2022-12-14,Dorie Hanson,2,3385
2022-08-30,Hedy Obrien,2,2898
2022-06-03,Jc Mckinney,1,3906
2022-02-10,Isaias Phillips,2,2905
2022-03-08,Doretta Evans,2,3569
2022-09-13,Jolyn Roberts,5,1408
2022-02-01,Rey Schneider,4,1695
2022-05-06,Palmer Hardy,4,3195
2022-05-18,Marlana Fisher,2,2330
2022-10-18,Willy Ruiz,5,2610
2022-04-20,Broderick Frank,2,3263
2022-10-05,Arnoldo Tucker,3,3079
2022-07-31,Kaley Ross,3,1902
2022-07-18,Winford Lucas,4,3138
2022-09-14,Whitney Maxwell,1,2610
2022-09-16,Walker Hamilton,3,2709
2022-01-01,Angelena Williamson,2,2281
2022-07-15,Armanda Taylor,3,2736
2022-10-23,Faustino Montgomery,5,3944
2022-03-12,Tequila Johnston,4,1171
2022-10-13,Markus Joseph,1,1757
2022-07-30,Jeanmarie Mcbride,4,2460
2022-09-12,Glynda Murray,3,3528
2022-09-28,Phylicia Wood,3,3049
2022-04-24,Barrett Green,4,2660
2022-01-15,Sharri Briggs,3,1852
2021-12-28,Danilo Manning,3,3030
2022-02-09,Edison Hawkins,3,3561
2022-05-04,Librada Stephens,1,1725
2022-05-31,Azucena Love,3,1185
2022-10-31,Fumiko Woods,4,3518
